"Content_ID","Map_ID","Content_Concept_1","Content_Relation_Direction","Content_Relation_Type","Content_Concept_2","Content_Username","Content_IP","Content_Date","Content_Merged_Concept_1","Content_Merged_Concept_2","Content_Source_ID","Content_Speech_ID","Content_Remark","User_ID","Content_Relation_Remark_Choice","Content_Relation_Explanation"
9738,346,"fiscal consolidation process","positive","Causal","as i am /convinced/ that we now need to tackle","femke","83.87.191.220","2017/2/17 13:31:21","fiscal consolidation","Benefit of the MS",2597,351,,1,,
9739,346,"fiscal consolidation process","positive","Causal","fulfillment of the SGP","femke","83.87.191.220","2017/2/17 13:31:57","fiscal consolidation","Compliance with SGP norms",2597,351,,1,,"that will ensure"
9740,346,"continue the reforms","positive","Causal","likewise we are also convinced of the need","femke","83.87.191.220","2017/2/17 13:32:50","Structural reforms","Benefit of the MS",2597,351,,1,,
9741,346,"continue the reforms","positive","Causal","to succesfully face the pending challenges still to come","femke","83.87.191.220","2017/2/17 13:33:28","Structural reforms","Ability to deal with problems",2597,351,,1,,"that will enable us"
9742,346,"continue the reforms","positive","Causal","accelerate recovery","femke","83.87.191.220","2017/2/17 13:34:05","Structural reforms","economic recovery",2597,351,,1,,"in order to"
9743,346,"continue the reforms","positive","Causal","achieve vigourous growth","femke","83.87.191.220","2017/2/17 13:34:26","Structural reforms","economic growth",2597,351,,1,,"in order to"
9744,346,"vigourous growth","positive","Causal","employment","femke","83.87.191.220","3/17/2017 10:48:31","economic growth","Employment",2597,351,,1,,"which generates"
9745,325,"mutualise its enormous reserves","negative","Causal","defend the European Monetary System from fixed chanes","femke","83.87.191.220","6/28/2017 15:28:18","solidarity","Instability of EMS",2463,331,"*",8,,"to"
9746,325,"speculation","positive","Causal","defend the European Monetary System from fixed changes","femke","83.87.191.220","6/28/2017 15:29:53","speculation","Instability of EMS",2463,331,,8,,"against"
9747,347,"2020 strategy","positive","Causal","exiting the crisis","femke","83.87.191.220","2017/2/17 13:43:24","Strategy for growth and employment","solving the crisis",2598,352,,1,,"for"
9748,347,"2020 strategy","positive","Causal","returning to economic growth","femke","83.87.191.220","2017/2/17 13:43:48","Strategy for growth and employment","economic growth",2598,352,,1,,"for"
9749,347,"2020 strategy","positive","Causal","job creation","femke","83.87.191.220","2017/2/17 13:44:08","Strategy for growth and employment","Employment",2598,352,,1,,"for"
9750,347,"2020 strategy","positive","Causal","eu to be more competitive","femke","83.87.191.220","2017/2/17 13:44:51","Strategy for growth and employment","competitiveness",2598,352,,1,,"and preparing the"
9751,347,"2020 strategy","positive","Causal","more innovative economy","femke","83.87.191.220","2017/2/17 13:45:11","Strategy for growth and employment","innovation",2598,352,,1,,"and preparing the"
9752,325,"Paris asks Berlin to mutualisme the Union's debt","positive","Causal","with the same objective (defend the European Monetary System)","femke","83.87.191.220","6/28/2017 15:30:42","Mutualising debt","Survival of EMU",2463,331,,8,,"with the same objective"
9753,347,"EU has guidelines, one of which is SGP","positive","Causal","must be complied with","femke","83.87.191.220","2017/2/17 13:48:07","Compliance with SGP norms","benefit of all",2599,352,,1,,
9754,325,"Eurobonds","positive","Causal","Berlin to mutualise the Union's debt","femke","83.87.191.220","6/28/2017 15:30:58","eurobonds","Mutualising debt",2463,331,,8,,"through"
9755,347,"EU has guidelines, one of which is SGP","positive","Causal","a single currency","femke","83.87.191.220","2017/2/17 13:48:55","Compliance with SGP norms","Successful EMU",2599,352,,1,,"acts as a fundamental and inseperable rule to what is"
9756,347,"whilst respecting and within the scope of compliance with the SGP","non-existent","Causal","the difficulties surrounding ... Greece","femke","83.87.191.220","2017/2/17 13:50:44","Compliance with SGP norms","solving the crisis",2599,352,,1,,"can be resolved"
9757,325,"the banking union","positive","Causal","Berlin to mutualise its debt","femke","83.87.191.220","6/28/2017 15:31:13","European banking union","Survival of EMU",2463,331,,8,,
9758,325,"The strategy (asking Germany to mutualise)","negative","Other","sceptisism from German euro-economism","femke","83.87.191.220","6/28/2017 15:31:58","Mutualising debt","Benefit of the creditor states",2464,331,,8,,
9759,325,"sceptisism from German euro economism","negative","Causal","Berlin is hampering the precitated creation of a banking union","rik","109.32.46.36","2017/2/17 13:58:27","Different mentality","European banking union",2464,331,,8,,"This is why"
9760,325,"centralised control of public accounts of member countries in the monetary union","positive","Causal","mutualise the debts","femke","83.87.191.220","6/28/2017 15:32:46","single fiscal authority","Mutualising debt",2464,331,,8,,"if"
9761,325,"creating a political union","positive","Causal","a centralised control of public accounts of member states","rik","109.32.46.36","2017/2/17 14:06:32","European political unification","single fiscal authority",2464,331,,8,,"this means"
9762,325,"a convergence in the desire for price and budget stabilisation","positive","Causal","creating a political uinion","femke","83.87.191.220","6/28/2017 15:33:15","Price stability","European political unification",2464,331,,8,,"previously a ... must be achieved"
9763,325,"convergence criteria to enter the euro","positive","Other","this is why Germany has always insisted on","femke","83.87.191.220","6/28/2017 15:34:01","Convergence criteria","Benefit of the MS",2464,331,,8,,
9764,325,"convergence criteria to enter the euro","positive","Causal","a convergience in the desire for price and budget stabilisation","femke","83.87.191.220","6/28/2017 15:34:26","Convergence criteria","Price stability",2464,331,,8,,"this is why"
9765,325,"austerity as arequirement","positive","Other","Angela Merkel has always insisted on","femke","83.87.191.220","6/28/2017 15:36:11","Fiscal discipline","Benefit of the MS",2464,331,,8,,
9766,325,"austerity as a requirement","positive","Other","surpass the crisis","femke","83.87.191.220","6/28/2017 15:37:29","Fiscal discipline","solving the crisis",2464,331,,8,"merkel","not only to"
9767,325,"austerity as a requirement","positive","Other","indispensable philosphy for monetary survival","femke","83.87.191.220","6/28/2017 15:37:11","Fiscal discipline","Survival of EMU",2464,331,,8,"merkel","but also as an"
9768,325,"without a common culture for balanced budgets","positive","Other","the euro won't be able to work","femke","83.87.191.220","6/28/2017 15:38:27","Stabilitaetsunion","Successful EMU",2464,331,,8,"merkel","without"
9769,325,"fiscal discipline","non-existent","Causal","policy for the Unions stability","rik","109.32.46.36","2017/2/17 14:26:30","Fiscal discipline","Stability of Eurozone",2466,331,,8,,"not as a necessary"
9770,325,"austerity","non-existent","Causal","necessary policy for the Unions's stability","rik","109.32.46.36","2017/2/17 14:28:02","Fiscal discipline","Stability of Eurozone",2466,331,,8,,
9771,325,"fiscal discipline","negative","Causal","the citizenship in the peripheral countries perceive them as an imposition","rik","109.32.46.36","2017/2/17 14:30:00","Fiscal discipline","Benefit of the people",2466,331,,8,,
9772,325,"austerity","negative","Causal","the citizenship in peripheral countries perceive them as an imposition","rik","109.32.46.36","2017/2/17 14:31:38","Fiscal discipline","Benefit of the people",2466,331,,8,,
9773,325,"in the punishment isn't accompanied by solidarity","positive","Causal","frustration and rebellion","rik","109.32.46.36","2017/2/17 14:33:25","solidarity","Social cohesion",2466,331,"*",8,,"it can bring"
9774,325,"France must shine in its traditional role of political leadership","positive","Causal","must shine","femke","83.87.191.220","6/28/2017 15:56:36","French EU leadership","benefit of all",2467,331,,8,,
9775,325,"based also on solidarity","positive","Causal","strategy for the construction of a political union","femke","83.87.191.220","6/28/2017 15:58:54","solidarity","European political unification",2467,331,,8,,
9776,325,"... sustainable growth","positive","Causal","a strategy for the construction of a political union based also on","femke","83.87.191.220","6/28/2017 15:59:40","sustainable economic growth","European political unification",2467,331,,8,,
9777,325,"a strategy for the construction of a political union","positive","Causal","it's time that it started","rik","145.107.151.218","2017/2/17 16:30:33","European political unification","benefit of all",2467,331,,8,,
9778,325,"the monetary union","positive","Causal","German economic power","rik","145.107.151.218","2017/2/17 16:32:12","European monetary unification","German economic strength",2467,331,,8,,"has fortified"
9779,325,"trough political union","negative","Causal","If Paris wants to tame them","rik","145.107.151.218","2017/2/17 16:33:39","European political unification","German economic strength",2467,331,,8,,"it will have to be through"
9780,349,"ms willing to take determined and coordinated action","positive","Causal","financial stability in the Euro area","femke","83.87.191.220","2017/2/17 17:08:51","Mutual European effort","financial stability",2609,354,,1,,"to safeguard"
9781,349,"MS live up to their responsibilities","positive","Causal","for the economic and financial stability in the area","femke","83.87.191.220","2017/2/17 17:10:21","taking your own responsibility","Stability of Eurozone",2610,354,,1,,"the necessity"
9782,349,"us all to conduct sound national policies in line with agreed rules","positive","Causal","fms live up to the responsibilities","femke","83.87.191.220","3/15/2017 15:19:03","Sound national economic and financial policy","Compliance with SGP norms",2610,354,,1,,"that requires us"
9783,349,"our support for the Greek government's actions including the additional measures .. to ensure they meet the 2010 budgetary targets","positive","Causal","for the economic and financial stability in the area","femke","83.87.191.220","2017/2/17 17:17:47","Timely budgetary corrections","Stability of Eurozone",2610,354,,1,,"the necessity"
9784,349,"ireland's willingness to play our proper part in this collective effort /loans to greece","positive","Causal","our currency","femke","83.87.191.220","2017/2/17 17:19:25","Fiscal support package","Stability of single currency",2611,354,,1,,"to protect"
